id,label
721,7
722,7
723,9
724,0
725,0
726,3
727,2
728,0
729,2
730,3
731,2
732,3
733,2
734,0
735,3
736,9
737,9
738,3
739,3
740,7
741,4
742,5
743,9
744,0
745,2
746,3
747,2
748,3
749,2
750,9
751,7
752,4
753,0
754,6
755,4
756,7
757,7
758,2
759,3
760,1
761,7
762,0
763,8
764,0
765,1
766,0
767,9
768,0
769,6
770,6
771,6
772,8
773,6
774,2
775,7
776,6
777,2
778,2
779,9
780,3
781,0
782,3
783,9
784,0
785,2
786,2
787,1
788,9
789,0
790,3
791,6
792,8
793,2
794,1
795,5
796,0
797,0
798,1
799,0
800,9
801,0
802,0
803,6
804,6
805,1
806,7
807,6
808,3
809,0
810,4
811,9
812,6
813,9
814,2
815,3
816,1
817,1
818,2
819,3
820,9
821,9
822,1
823,6
824,4
825,3
826,8
827,4
828,2
829,9
830,2
831,3
832,9
833,3
834,9
835,2
836,4
837,7
838,4
839,4
840,8
841,0
842,0
843,1
844,9
845,8
846,7
847,9
848,9
849,2
850,1
851,9
852,1
853,2
854,1
855,9
856,0
857,9
858,5
859,6
860,8
861,7
862,2
863,1
864,2
865,3
866,7
867,9
868,2
869,5
870,7
871,4
872,4
873,5
874,2
875,3
876,2
877,7
878,1
879,0
880,1
881,1
882,9
883,3
884,2
885,1
886,2
887,4
888,4
889,0
890,5
891,1
892,1
893,1
894,9
895,0
896,7
897,2
898,1
899,9
900,9
901,3
902,9
903,9
904,9
905,9
906,2
907,3
908,3
909,8
910,6
911,8
912,4
913,5
914,7
915,5
916,0
917,9
918,3
919,7
920,3
921,9
922,3
923,8
924,9
925,5
926,0
927,2
928,1
929,2
930,9
931,2
932,0
933,0
934,3
935,2
936,0
937,7
938,6
939,5
940,4
941,6
942,8
943,4
944,3
945,3
946,2
947,4
948,1
949,1
950,4
951,6
952,4
953,4
954,4
955,0
956,7
957,4
958,4
959,6
960,6
961,2
962,3
963,9
964,5
965,5
966,0
967,2
968,2
969,3
970,2
971,2
972,1
973,1
974,3
975,1
976,2
977,9
978,9
979,3
980,4
981,1
982,3
983,2
984,8
985,9
986,0
987,7
988,3
989,9
990,3
991,6
992,6
993,6
994,6
995,9
996,1
997,1
998,1
999,0
1000,1
1001,1
1002,4
1003,9
1004,1
1005,8
1006,9
1007,2
1008,0
1009,2
1010,1
1011,3
1012,2
1013,3
1014,3
1015,5
1016,1
1017,3
1018,4
1019,7
1020,9
1021,2
1022,1
1023,2
1024,2
1025,1
1026,2
1027,3
1028,4
1029,8
1030,8
1031,4
1032,7
1033,7
1034,9
1035,2
1036,9
1037,6
1038,6
1039,6
1040,6
1041,0
1042,9
1043,0
1044,1
1045,3
1046,5
1047,5
1048,8
1049,1
1050,1
1051,0
1052,2
1053,2
1054,6
1055,8
1056,2
1057,3
1058,1
1059,1
1060,2
1061,9
1062,3
1063,3
1064,9
1065,3
1066,9
1067,0
1068,1
1069,0
1070,3
1071,8
1072,8
1073,0
1074,0
1075,0
1076,0
1077,3
1078,3
1079,2
1080,4
1081,9
1082,3
1083,3
1084,0
1085,1
1086,2
1087,8
1088,2
1089,2
1090,9
1091,8
1092,8
1093,3
1094,3
1095,3
1096,3
1097,9
1098,9
1099,7
1100,4
1101,4
1102,1
1103,3
1104,8
1105,0
1106,9
1107,0
1108,5
1109,6
1110,4
1111,7
1112,8
1113,9
1114,0
1115,1
1116,9
1117,1
1118,1
1119,7
1120,1
1121,6
1122,4
1123,7
1124,6
1125,4
1126,6
1127,4
1128,0
1129,9
1130,5
1131,3
1132,9
1133,0
1134,6
1135,6
1136,1
1137,9
1138,4
1139,4
1140,4
1141,0
1142,3
1143,2
1144,1
1145,3
1146,3
1147,7
1148,8
1149,7
1150,6
1151,3
1152,2
1153,1
1154,6
1155,3
1156,1
1157,6
1158,5
1159,3
1160,3
1161,9
1162,3
1163,1
1164,3
1165,1
1166,4
1167,1
1168,1
1169,2
1170,7
1171,1
1172,0
1173,0
1174,0
1175,1
1176,6
1177,7
1178,9
1179,9
1180,3
1181,1
1182,3
1183,1
1184,3
1185,5
1186,0
1187,2
1188,1
1189,2
1190,3
1191,1
1192,9
1193,9
1194,0
1195,2
1196,3
1197,0
1198,6
1199,6
1200,9
1201,2
1202,9
1203,3
1204,0
1205,3
1206,1
1207,1
1208,8
1209,5
1210,7
1211,5
1212,1
1213,9
1214,9
1215,2
1216,2
1217,9
1218,4
1219,6
1220,4
1221,4
1222,5
1223,5
1224,1
1225,1
1226,1
1227,7
1228,8
1229,3
1230,1
1231,3
1232,8
1233,9
1234,0
1235,9
1236,6
1237,1
1238,9
1239,1
1240,3
1241,0
1242,3
1243,9
1244,3
1245,2
1246,2
1247,6
1248,7
1249,7
1250,5
1251,3
1252,1
1253,3
1254,0
1255,0
1256,9
1257,5
1258,4
1259,0
1260,8
1261,1
1262,2
1263,5
1264,8
1265,9
1266,0
1267,1
1268,0
1269,9
1270,2
1271,2
1272,1
1273,0
1274,1
1275,3
1276,1
1277,1
1278,3
1279,9
1280,2
1281,2
1282,7
1283,7
1284,5
1285,3
1286,3
1287,9
1288,0
1289,3
1290,1
1291,9
1292,7
1293,5
1294,1
1295,0
1296,2
1297,5
1298,4
1299,0
1300,1
1301,0
1302,3
1303,9
1304,9
1305,3
1306,5
1307,7
1308,7
1309,9
1310,0
1311,3
1312,1
1313,2
1314,0
1315,1
1316,9
1317,6
1318,6
1319,1
1320,0
1321,2
1322,7
1323,3
1324,0
1325,9
1326,3
1327,5
1328,8
1329,7
1330,5
1331,8
1332,5
1333,4
1334,4
1335,6
1336,0
1337,2
1338,3
1339,3
1340,0
1341,0
1342,9
1343,0
1344,0
1345,2
1346,7
1347,5
1348,7
1349,4
1350,5
1351,5
1352,1
1353,0
1354,1
1355,3
1356,5
1357,9
1358,1
1359,9
1360,9
1361,3
1362,9
1363,3
1364,2
1365,3
1366,1
1367,0
1368,3
1369,7
1370,0
1371,2
1372,9
1373,5
1374,8
1375,6
1376,8
1377,5
1378,3
1379,3
1380,2
1381,4
1382,1
1383,0
1384,0
1385,6
1386,6
1387,3
1388,9
1389,8
1390,4
1391,7
1392,5
1393,2
1394,0
1395,9
1396,1
1397,2
1398,0
1399,1
1400,2
1401,1
1402,1
1403,2
1404,1
1405,3
1406,3
1407,0
1408,0
1409,7
1410,4
1411,8
1412,5
1413,5
1414,4
1415,7
1416,3
1417,0
1418,3
1419,2
1420,8
1421,8
1422,1
1423,2
1424,6
1425,5
1426,5
1427,7
1428,8
1429,7
1430,4
1431,7
1432,8
1433,2
1434,9
1435,7
1436,8
1437,5
1438,9
1439,4
1440,4
1441,8
1442,1
1443,9
1444,1
1445,1
1446,2
1447,1
1448,9
1449,3
1450,3
1451,2
1452,0
1453,3
1454,9
1455,1
1456,2
1457,2
1458,0
1459,6
1460,9
1461,3
1462,9
1463,3
1464,0
1465,1
1466,1
1467,6
1468,7
1469,7
1470,5
1471,8
1472,7
1473,5
1474,3
1475,0
1476,1
1477,3
1478,3
1479,2
1480,1
1481,5
1482,3
1483,2
1484,0
1485,6
1486,9
1487,0
1488,0
1489,4
1490,9
1491,0
1492,0
1493,2
1494,2
1495,2
1496,5
1497,1
1498,5
1499,7
1500,0
1501,0
1502,2
1503,9
1504,9
1505,9
1506,0
1507,4
1508,9
1509,1
1510,7
1511,8
1512,2
1513,2
1514,2
1515,5
1516,5
1517,0
1518,0
1519,4
1520,5
1521,4
1522,2
1523,1
1524,5
1525,5
1526,8
1527,0
1528,2
1529,3
1530,7
1531,9
1532,9
1533,0
1534,6
1535,5
1536,7
1537,8
1538,2
1539,2
1540,2
1541,8
1542,0
1543,9
1544,2
1545,1
1546,1
1547,5
1548,9
1549,9
1550,1
1551,6
1552,7
1553,5
1554,1
1555,1
1556,2
1557,3
1558,2
1559,3
1560,0
1561,0
1562,1
1563,2
1564,2
1565,2
1566,9
1567,1
1568,5
1569,7
1570,6
1571,4
1572,8
1573,4
1574,5
1575,8
1576,3
1577,0
1578,5
1579,8
1580,5
1581,0
1582,1
1583,3
1584,9
1585,4
1586,6
1587,6
1588,5
1589,3
1590,2
1591,2
1592,2
1593,9
1594,8
1595,9
1596,2
1597,5
1598,3
1599,9
1600,0
1601,4
1602,5
1603,2
1604,1
1605,0
1606,9
1607,2
1608,4
1609,3
1610,1
1611,2
1612,9
1613,1
1614,3
1615,0
1616,9
1617,8
1618,0
1619,1
1620,3
1621,2
1622,3
1623,0
1624,6
1625,4
1626,0
1627,3
1628,1
1629,3
1630,2
1631,1
1632,8
1633,2
1634,7
1635,6
1636,7
1637,5
1638,3
1639,2
1640,0
1641,2
1642,9
1643,9
1644,3
1645,9
1646,1
1647,0
1648,2
1649,1
1650,0
1651,3
1652,1
1653,6
1654,8
1655,0
1656,0
1657,1
1658,2
1659,9
1660,2
1661,9
1662,9
1663,1
1664,9
1665,8
1666,4
1667,2
1668,5
1669,9
1670,6
1671,5
1672,7
1673,1
1674,3
1675,2
1676,3
1677,0
1678,0
1679,1
1680,9
1681,1
1682,3
1683,5
1684,9
1685,3
1686,0
1687,4
1688,5
1689,6
1690,5
1691,8
1692,2
1693,1
1694,1
1695,0
1696,9
1697,2
1698,3
1699,1
1700,3
1701,3
1702,1
1703,9
1704,3
1705,0
1706,9
1707,7
1708,6
1709,1
1710,3
1711,0
1712,0
1713,2
1714,3
1715,1
1716,1
1717,0
1718,8
1719,0
1720,0
1721,9
1722,9
1723,7
1724,4
1725,5
1726,3
1727,3
1728,3
1729,2
1730,2
1731,1
1732,9
1733,3
1734,1
1735,0
1736,2
1737,5
1738,7
1739,8
1740,7
1741,0
1742,3
1743,0
1744,3
1745,9
1746,1
1747,0
1748,2
1749,3
1750,4
1751,7
1752,4
1753,8
1754,6
1755,8
1756,7
1757,0
1758,0
1759,9
1760,9
1761,3
1762,1
1763,0
1764,9
1765,7
1766,0
1767,3
1768,3
1769,6
1770,2
1771,2
1772,0
1773,8
1774,6
1775,4
1776,5
1777,8
1778,8
1779,6
1780,6
1781,1
1782,3
1783,5
1784,0
1785,2
1786,9
1787,1
1788,3
1789,9
1790,0
1791,7
1792,3
1793,2
1794,1
1795,9
1796,9
1797,0
1798,0
1799,2
1800,6
1801,7
1802,0
1803,4
1804,6
1805,2
1806,6
1807,6
1808,5
1809,7
1810,6
1811,0
1812,3
1813,9
1814,0
1815,0
1816,3
1817,6
1818,4
1819,2
1820,9
1821,2
1822,9
1823,1
1824,8
1825,8
1826,1
1827,0
1828,2
1829,7
1830,8
1831,7
1832,9
1833,8
1834,8
1835,1
1836,0
1837,0
1838,1
1839,2
1840,9
1841,5
1842,1
1843,0
1844,3
1845,1
1846,0
1847,2
1848,8
1849,3
1850,3
1851,3
1852,2
1853,2
1854,7
1855,7
1856,4
1857,9
1858,3
1859,5
1860,4
1861,5
1862,8
1863,8
1864,8
1865,6
1866,6
1867,8
1868,1
1869,1
1870,0
1871,6
1872,2
1873,9
1874,6
1875,7
1876,3
1877,7
1878,4
1879,9
1880,5
1881,2
1882,1
1883,1
1884,9
1885,3
1886,3
1887,3
1888,0
1889,3
1890,9
1891,1
1892,2
1893,9
1894,3
1895,1
1896,3
1897,3
1898,1
1899,9
1900,3
1901,1
1902,1
1903,3
1904,2
1905,3
1906,6
1907,6
1908,8
1909,0
1910,6
1911,9
1912,9
1913,8
1914,0
1915,1
1916,9
1917,2
1918,3
1919,9
1920,3
1921,3
1922,7
1923,5
1924,7
1925,8
1926,2
1927,9
1928,7
1929,7
1930,8
1931,9
1932,3
1933,9
1934,2
1935,9
1936,0
1937,2
1938,6
1939,1
1940,1
1941,3
1942,0
1943,5
1944,1
1945,2
1946,5
1947,3
1948,3
1949,0
1950,2
1951,0
1952,0
1953,1
1954,6
1955,9
1956,0
1957,1
1958,6
1959,9
1960,3
1961,3
1962,2
1963,3
1964,4
1965,8
1966,3
1967,1
1968,9
1969,9
1970,3
1971,7
1972,7
1973,9
1974,0
1975,9
1976,9
1977,3
1978,0
1979,1
1980,4
1981,7
1982,4
1983,1
1984,9
1985,9
1986,9
1987,9
1988,3
1989,3
1990,0
1991,1
1992,9
1993,2
1994,2
1995,6
1996,6
1997,7
1998,8
1999,3
2000,5
2001,8
2002,4
2003,9
2004,7
2005,0
2006,9
2007,9
2008,0
2009,2
2010,9
2011,0
2012,3
2013,6
2014,7
2015,6
2016,9
2017,0
2018,3
2019,3
2020,4
2021,7
2022,3
2023,1
2024,2
2025,1
2026,0
2027,1
2028,9
2029,1
2030,9
2031,9
2032,0
2033,1
2034,7
2035,8
2036,0
2037,2
2038,1
2039,5
2040,1
2041,0
2042,9
2043,0
2044,0
2045,4
2046,6
2047,7
2048,3
2049,1
2050,7
2051,9
2052,9
2053,3
2054,3
2055,2
2056,6
2057,7
2058,4
2059,0
2060,0
2061,3
2062,7
2063,5
2064,6
2065,6
2066,5
2067,9
2068,0
2069,0
2070,8
2071,8
2072,2
2073,0
2074,1
2075,0
2076,2
2077,1
2078,9
2079,1
2080,3
2081,3
2082,0
2083,2
2084,1
2085,2
2086,9
2087,7
2088,5
2089,8
2090,0
2091,0
2092,9
2093,1
2094,2
2095,3
2096,1
2097,9
2098,9
2099,3
2100,5
2101,8
2102,4
2103,3
2104,3
2105,0
2106,1
2107,8
2108,1
2109,3
2110,5
2111,6
2112,9
2113,0
2114,0
2115,0
2116,3
2117,3
2118,8
2119,0
2120,2
2121,0
2122,2
2123,7
2124,0
2125,2
2126,0
2127,0
2128,3
2129,2
2130,7
2131,6
2132,0
2133,1
2134,2
2135,0
2136,3
2137,9
2138,5
2139,4
2140,8
2141,1
2142,3
2143,0
2144,6
2145,7
2146,4
2147,5
2148,7
2149,5
2150,0
2151,9
2152,3
2153,0
2154,8
2155,8
2156,2
2157,8
2158,8
2159,6
2160,4
2161,3
2162,1
2163,1
2164,4
2165,1
2166,0
2167,2
2168,8
2169,0
2170,2
2171,3
2172,7
2173,4
2174,6
2175,9
2176,2
2177,3
2178,3
2179,8
2180,9
2181,0
2182,9
2183,3
2184,5
2185,9
2186,9
2187,3
2188,1
2189,6
2190,7
2191,5
2192,8
2193,7
2194,7
2195,2
2196,9
2197,2
2198,0
2199,0
2200,3
2201,3
2202,2
2203,3
2204,0
2205,1
2206,8
2207,9
2208,5
2209,6
2210,0
2211,0
2212,3
2213,1
2214,1
2215,1
2216,3
2217,8
2218,5
2219,8
2220,9
2221,1
2222,0
2223,4
2224,9
2225,2
2226,2
2227,1
2228,9
2229,2
2230,4
2231,0
2232,0
2233,4
2234,6
2235,9
2236,3
2237,2
2238,0
2239,2
2240,8
2241,1
2242,1
2243,2
2244,6
2245,0
2246,6
2247,3
2248,9
2249,8
2250,5
2251,2
2252,3
2253,3
2254,9
2255,2
2256,2
2257,0
2258,9
2259,2
2260,3
2261,9
2262,9
2263,2
2264,0
2265,0
2266,3
2267,0
2268,1
2269,9
2270,3
2271,6
2272,2
2273,3
2274,9
2275,1
2276,6
2277,8
2278,8
2279,6
2280,0
2281,3
2282,1
2283,1
2284,3
2285,3
2286,2
2287,3
2288,3
2289,0
2290,1
2291,9
2292,0
2293,5
2294,7
2295,2
2296,9
2297,2
2298,0
2299,8
2300,7
2301,8
2302,8
2303,0
2304,2
2305,0
2306,7
2307,4
2308,6
2309,6
2310,9
2311,0
2312,0
2313,4
2314,4
2315,3
2316,0
2317,1
2318,9
2319,1
2320,3
2321,9
2322,3
2323,9
2324,2
2325,3
2326,1
2327,1
2328,0
2329,2
2330,2
2331,9
2332,1
2333,2
2334,3
2335,1
2336,9
2337,2
2338,7
2339,8
2340,9
2341,0
2342,1
2343,1
2344,2
2345,1
2346,0
2347,1
2348,0
2349,7
2350,1
2351,8
2352,7
2353,2
2354,3
2355,1
2356,4
2357,0
2358,3
2359,3
2360,2
2361,9
2362,9
2363,8
2364,8
2365,3
2366,7
2367,2
2368,0
2369,1
2370,9
2371,8
2372,0
2373,8
2374,6
2375,4
2376,5
2377,3
2378,1
2379,3
2380,3
2381,9
2382,3
2383,1
2384,3
2385,0
2386,3
2387,8
2388,0
2389,3
2390,3
2391,9
2392,8
2393,2
2394,0
2395,1
2396,3
2397,0
2398,9
2399,2
2400,4
2401,1
2402,1
2403,3
2404,6
2405,8
2406,3
2407,2
2408,1
2409,7
2410,1
2411,2
2412,6
2413,2
2414,2
2415,9
2416,3
2417,9
2418,8
2419,4
2420,5
2421,2
2422,2
2423,9
2424,0
2425,4
2426,2
2427,0
2428,2
2429,1
2430,1
2431,3
2432,9
2433,2
2434,2
2435,6
2436,7
2437,7
2438,0
2439,0
2440,3
2441,8
2442,4
2443,3
2444,3
2445,2
2446,9
2447,8
2448,5
2449,4
2450,6
2451,4
2452,9
2453,1
2454,0
2455,9
2456,3
2457,9
2458,7
2459,7
2460,8
2461,8
2462,5
2463,1
2464,1
2465,6
2466,6
2467,0
2468,3
2469,1
2470,9
2471,9
2472,0
2473,0
2474,9
2475,4
2476,4
2477,4
2478,5
2479,4
2480,0
2481,9
2482,0
2483,8
2484,7
2485,3
2486,0
2487,7
2488,5
2489,7
2490,7
2491,4
2492,9
2493,3
2494,7
2495,2
2496,9
2497,5
2498,3
2499,0
2500,3
2501,2
2502,2
2503,5
2504,6
2505,9
2506,3
2507,5
2508,9
2509,0
2510,2
2511,2
2512,2
2513,9
2514,3
2515,0
2516,9
2517,8
2518,5
2519,2
2520,5
2521,1
2522,1
2523,6
2524,0
2525,3
2526,2
2527,0
2528,7
2529,6
2530,6
2531,1
2532,0
2533,0
2534,5
2535,5
2536,4
2537,5
2538,9
2539,0
2540,1
2541,2
2542,7
2543,5
2544,8
2545,8
2546,8
2547,0
2548,9
2549,9
2550,2
2551,9
2552,9
2553,0
2554,5
2555,2
2556,3
2557,3
2558,0
2559,1
2560,5
2561,3
2562,2
2563,0
2564,7
2565,9
2566,1
2567,0
2568,3
2569,7
2570,7
2571,5
2572,3
2573,9
2574,3
2575,9
2576,5
2577,1
2578,0
2579,1
2580,4
2581,3
2582,9
2583,2
2584,3
2585,1
2586,1
2587,9
2588,2
2589,9
2590,2
2591,9
2592,1
2593,6
2594,3
2595,3
2596,6
2597,9
2598,9
2599,4
2600,5
2601,9
2602,8
2603,5
2604,7
2605,6
2606,0
2607,5
2608,2
2609,0
2610,3
2611,9
2612,3
2613,0
2614,0
2615,2
2616,0
2617,3
2618,9
2619,1
2620,9
2621,4
2622,9
2623,3
2624,7
2625,8
2626,8
2627,6
2628,6
2629,8
2630,5
2631,0
2632,3
2633,2
2634,9
2635,6
2636,7
2637,0
2638,1
2639,1
2640,7
2641,5
2642,0
2643,0
2644,8
2645,2
2646,0
2647,0
2648,0
2649,1
2650,0
2651,1
2652,6
2653,5
2654,6
2655,0
2656,1
2657,3
2658,2
2659,7
2660,1
2661,0
2662,3
2663,1
2664,2
2665,0
2666,0
2667,1
2668,5
2669,6
2670,6
2671,4
2672,9
2673,6
2674,7
2675,2
2676,0
2677,2
2678,3
2679,0
2680,0
2681,6
2682,5
2683,6
2684,0
2685,0
2686,9
2687,1
2688,3
2689,5
2690,7
2691,9
2692,0
2693,2
2694,9
2695,7
2696,8
2697,1
2698,0
2699,3
2700,9
2701,2
2702,2
2703,1
2704,6
2705,6
2706,5
2707,4
2708,7
2709,5
2710,5
2711,5
2712,7
2713,1
2714,3
2715,9
2716,2
2717,9
2718,0
2719,9
2720,0
2721,2
2722,9
2723,5
2724,4
2725,5
2726,2
2727,2
2728,2
2729,2
2730,0
2731,1
2732,7
2733,6
2734,2
2735,1
2736,3
2737,4
2738,6
2739,7
2740,9
2741,1
2742,3
2743,5
2744,4
2745,6
2746,2
2747,2
2748,4
2749,2
2750,6
2751,2
2752,9
2753,1
2754,9
2755,7
2756,6
2757,8
2758,8
2759,4
2760,2
2761,9
2762,9
2763,9
2764,3
2765,9
2766,1
2767,2
2768,9
2769,0
2770,2
2771,9
2772,0
2773,4
2774,1
2775,1
2776,2
2777,4
2778,8
2779,8
2780,1
2781,0
2782,9
2783,2
2784,9
2785,4
2786,6
2787,1
2788,9
2789,8
2790,4
2791,1
2792,0
2793,9
2794,9
2795,1
2796,8
2797,8
2798,6
2799,8
2800,1
2801,2
2802,1
2803,0
2804,4
2805,2
2806,7
2807,7
2808,9
2809,2
2810,0
2811,2
2812,2
2813,8
2814,4
2815,4
2816,7
2817,1
2818,3
2819,0
2820,3
2821,3
2822,8
2823,1
2824,3
2825,0
2826,9
2827,1
2828,2
2829,9
2830,3
2831,0
2832,7
2833,5
2834,0
2835,0
2836,1
2837,2
2838,1
2839,6
2840,8
2841,0
2842,1
2843,7
2844,9
2845,1
2846,6
2847,4
2848,7
2849,8
2850,6
2851,6
2852,9
2853,9
2854,1
2855,5
2856,7
2857,9
2858,2
2859,9
2860,1
2861,5
2862,8
2863,6
2864,9
2865,9
2866,2
2867,2
2868,0
2869,3
2870,0
2871,1
2872,2
2873,1
2874,2
2875,3
2876,1
2877,8
2878,2
2879,3
2880,0
2881,6
2882,7
2883,6
2884,5
2885,2
2886,2
2887,2
2888,1
2889,0
2890,1
2891,9
2892,7
2893,7
2894,8
2895,3
2896,3
2897,9
2898,0
2899,0
2900,2
2901,2
2902,2
2903,3
2904,6
2905,2
2906,9
2907,1
2908,1
2909,7
2910,0
2911,1
2912,9
2913,7
2914,0
2915,2
2916,1
2917,0
2918,5
2919,0
2920,3
2921,1
2922,9
2923,2
2924,3
2925,4
2926,0
2927,2
2928,0
2929,0
2930,0
2931,9
2932,7
2933,4
2934,8
2935,5
2936,5
2937,4
2938,2
2939,1
2940,0
2941,0
2942,2
2943,1
2944,0
2945,1
2946,1
2947,9
2948,3
2949,8
2950,2
2951,2
2952,0
2953,1
2954,3
2955,2
2956,2
2957,0
2958,0
2959,1
2960,2
2961,0
2962,8
2963,8
2964,9
2965,8
2966,7
2967,5
2968,5
2969,7
2970,5
2971,9
2972,0
2973,1
2974,0
2975,3
2976,3
2977,9
2978,7
2979,7
2980,8
2981,1
2982,9
2983,9
2984,2
2985,9
2986,4
2987,5
2988,9
2989,9
2990,0
2991,9
2992,0
2993,0
2994,1
2995,1
2996,1
2997,3
