id,label
534,8
535,6
536,4
537,6
538,3
539,8
540,8
541,7
542,2
543,7
544,4
545,4
546,9
547,3
548,5
549,2
550,6
551,7
552,2
553,0
554,8
555,4
556,1
557,9
558,2
559,3
560,0
561,2
562,5
563,8
564,8
565,7
566,2
567,8
568,6
569,4
570,8
571,3
572,2
573,0
574,3
575,9
576,3
577,2
578,7
579,6
580,6
581,2
582,5
583,8
584,4
585,7
586,3
587,0
588,7
589,7
590,2
591,6
592,4
593,1
594,1
595,3
596,4
597,4
598,7
599,7
600,4
601,7
602,4
603,1
604,9
605,0
606,0
607,0
608,9
609,1
610,6
611,8
612,2
613,7
614,7
615,4
616,8
617,4
618,5
619,6
620,0
621,9
622,1
623,0
624,5
625,1
626,3
627,1
628,0
629,3
630,4
631,9
632,2
633,4
634,4
635,1
636,2
637,1
638,9
639,9
640,0
641,8
642,6
643,6
644,4
645,5
646,9
647,3
648,7
649,9
650,9
651,2
652,8
653,4
654,5
655,8
656,1
657,1
658,0
659,3
660,7
661,4
662,8
663,0
664,2
665,4
666,7
667,7
668,3
669,8
670,4
671,3
672,8
673,8
674,5
675,2
676,1
677,6
678,5
679,9
680,3
681,1
682,6
683,4
684,7
685,4
686,4
687,6
688,4
689,4
690,2
691,6
692,2
693,2
694,5
695,4
696,3
697,5
698,4
699,5
700,5
701,6
702,7
703,1
704,5
705,3
706,6
707,8
708,2
709,4
710,9
711,7
712,2
713,4
714,7
715,4
716,9
717,4
718,8
719,6
720,4
721,2
722,9
723,1
724,9
725,7
726,2
727,4
728,7
729,1
730,4
731,7
732,7
733,3
734,8
735,7
736,1
737,8
738,8
739,4
740,7
741,0
742,4
743,7
744,3
745,1
746,1
747,1
748,4
749,4
750,9
751,3
752,8
753,5
754,4
755,0
756,2
757,1
758,9
759,0
760,9
761,4
762,2
763,4
764,8
765,3
766,6
767,4
768,5
769,6
770,4
771,7
772,8
773,9
774,8
775,8
776,8
777,6
778,7
779,5
780,3
781,2
782,2
783,5
784,3
785,7
786,7
787,0
788,2
789,3
790,4
791,3
792,4
793,8
794,4
795,0
796,4
797,8
798,1
799,9
800,1
801,2
802,8
803,9
804,8
805,4
806,4
807,2
808,6
809,8
810,4
811,6
812,5
813,1
814,5
815,7
816,5
817,4
818,8
819,2
820,3
821,7
822,5
823,9
824,8
825,3
826,2
827,3
828,9
829,5
830,2
831,4
832,1
833,0
834,4
835,5
836,1
837,2
838,3
839,0
840,1
841,7
842,3
843,4
844,5
845,8
846,6
847,2
848,8
849,4
850,8
851,0
852,2
853,6
854,6
855,4
856,0
857,1
858,1
859,4
860,4
861,2
862,3
863,8
864,4
865,3
866,4
867,4
868,1
869,7
870,4
871,6
872,4
873,6
874,2
875,6
876,7
877,7
878,2
879,4
880,3
881,5
882,2
883,1
884,9
885,6
886,6
887,7
888,5
889,2
890,2
891,5
892,6
893,9
894,7
895,3
896,2
897,0
898,5
899,7
900,1
901,4
902,4
903,2
904,4
905,8
906,7
907,9
908,7
909,4
910,3
911,2
912,9
913,4
914,9
915,7
916,7
917,6
918,7
919,7
920,0
921,4
922,4
923,4
924,5
925,9
926,2
927,1
928,8
929,4
930,2
931,4
932,7
933,4
934,8
935,5
936,4
937,0
938,6
939,8
940,7
941,7
942,6
943,5
944,6
945,9
946,8
947,5
948,8
949,8
950,8
951,6
952,7
953,7
954,7
955,7
956,7
957,2
958,7
959,8
960,0
961,4
962,1
963,9
964,2
965,2
966,6
967,5
968,8
969,4
970,7
971,6
972,2
973,4
974,9
975,4
976,4
977,3
978,2
979,7
980,6
981,0
982,9
983,7
984,4
985,7
986,0
987,7
988,2
989,1
990,1
991,8
992,0
993,7
994,2
995,1
996,9
997,6
998,6
999,4
1000,5
1001,8
1002,8
1003,8
1004,0
1005,2
1006,5
1007,9
1008,8
1009,4
1010,5
1011,0
1012,6
1013,3
1014,4
1015,4
1016,1
1017,4
1018,5
1019,3
1020,1
1021,4
1022,7
1023,1
1024,7
1025,9
1026,2
1027,0
1028,5
1029,3
1030,5
1031,8
1032,8
1033,6
1034,5
1035,7
1036,5
1037,2
1038,9
1039,3
1040,9
1041,0
1042,1
1043,4
1044,4
1045,7
1046,3
1047,1
1048,2
1049,2
1050,1
1051,3
1052,8
1053,8
1054,4
1055,7
1056,4
1057,1
1058,9
1059,3
1060,1
1061,2
1062,4
1063,7
1064,4
1065,8
1066,2
1067,1
1068,2
1069,0
1070,7
1071,8
1072,5
1073,6
1074,1
1075,2
1076,9
1077,3
1078,8
1079,0
1080,2
1081,3
1082,9
1083,4
1084,4
1085,2
1086,3
1087,1
1088,8
1089,7
1090,7
1091,8
1092,4
1093,7
1094,5
1095,6
1096,4
1097,8
1098,4
1099,0
1100,4
1101,7
1102,7
1103,3
1104,9
1105,0
1106,4
1107,4
1108,6
1109,4
1110,5
1111,9
1112,4
1113,8
1114,3
1115,1
1116,7
1117,9
1118,1
1119,0
1120,0
1121,8
1122,2
1123,3
1124,1
1125,4
1126,7
1127,2
1128,1
1129,0
1130,0
1131,2
1132,4
1133,7
1134,0
1135,0
1136,3
1137,6
1138,8
1139,7
1140,5
1141,2
1142,8
1143,2
1144,3
1145,7
1146,7
1147,4
1148,2
1149,5
1150,7
1151,9
1152,5
1153,8
1154,3
1155,7
1156,7
1157,7
1158,3
1159,8
1160,2
1161,4
1162,8
1163,6
1164,4
1165,2
1166,8
1167,7
1168,4
1169,4
1170,7
1171,7
1172,5
1173,4
1174,8
1175,8
1176,6
1177,3
1178,0
1179,6
1180,8
1181,4
1182,1
1183,2
1184,6
1185,8
1186,7
1187,7
1188,1
1189,8
1190,8
1191,7
1192,9
1193,4
1194,2
1195,6
1196,4
1197,5
1198,7
1199,8
1200,5
1201,4
1202,8
1203,2
1204,2
1205,8
1206,2
1207,4
1208,7
1209,2
1210,4
1211,3
1212,0
1213,4
1214,7
1215,5
1216,3
1217,7
1218,8
1219,4
1220,7
1221,0
1222,6
1223,3
1224,2
1225,6
1226,5
1227,5
1228,8
1229,5
1230,8
1231,7
1232,2
1233,9
1234,4
1235,7
1236,4
1237,0
1238,0
1239,0
1240,5
1241,5
1242,8
1243,7
1244,4
1245,9
1246,8
1247,0
1248,0
1249,4
1250,7
1251,5
1252,4
1253,4
1254,4
1255,8
1256,5
1257,5
1258,7
1259,6
1260,6
1261,6
1262,5
1263,6
1264,4
1265,5
1266,2
1267,5
1268,3
1269,8
1270,2
1271,4
1272,6
1273,6
1274,4
1275,4
1276,7
1277,8
1278,6
1279,7
1280,1
1281,2
1282,8
1283,2
1284,2
1285,3
1286,6
1287,2
1288,2
1289,8
1290,6
1291,3
1292,9
1293,8
1294,0
1295,8
1296,5
1297,7
1298,3
1299,8
1300,3
1301,9
1302,8
1303,6
1304,1
1305,2
1306,2
1307,2
1308,3
1309,7
1310,0
1311,2
1312,4
1313,1
1314,6
1315,9
1316,4
1317,9
1318,5
1319,4
1320,8
1321,5
1322,4
1323,4
1324,7
1325,4
1326,7
1327,3
1328,1
1329,4
1330,5
1331,2
1332,3
1333,9
1334,2
1335,3
1336,2
1337,7
1338,5
1339,7
1340,2
1341,1
1342,6
1343,7
1344,0
1345,0
1346,9
1347,9
1348,1
1349,4
1350,4
1351,6
1352,5
1353,6
1354,8
1355,6
1356,0
1357,8
1358,2
1359,7
1360,2
1361,1
1362,7
1363,0
1364,2
1365,4
1366,2
1367,3
1368,8
1369,5
1370,7
1371,3
1372,5
1373,4
1374,4
1375,9
1376,6
1377,7
1378,6
1379,2
1380,3
1381,3
1382,7
1383,2
1384,2
1385,2
1386,1
1387,1
1388,2
1389,1
1390,2
1391,8
1392,4
1393,2
1394,0
1395,8
1396,9
1397,9
1398,4
1399,3
1400,7
1401,6
1402,2
1403,0
1404,7
1405,4
1406,0
1407,3
1408,5
1409,5
1410,6
1411,1
1412,2
1413,9
1414,9
1415,1
1416,1
1417,8
1418,6
1419,6
1420,1
1421,3
1422,0
1423,8
1424,8
1425,0
1426,7
1427,3
1428,2
1429,5
1430,8
1431,7
1432,6
1433,0
1434,4
1435,8
1436,7
1437,5
1438,5
1439,4
1440,2
1441,5
1442,4
1443,1
1444,2
1445,3
1446,4
1447,1
1448,7
1449,1
1450,1
1451,2
1452,9
1453,7
1454,4
1455,6
1456,6
1457,3
1458,4
1459,7
1460,7
1461,6
1462,4
1463,4
1464,8
1465,1
1466,6
1467,1
1468,4
1469,4
1470,1
1471,4
1472,3
1473,5
1474,1
1475,1
1476,3
1477,4
1478,5
1479,6
1480,4
1481,7
1482,2
1483,2
1484,4
1485,8
1486,7
1487,7
1488,5
1489,0
1490,7
1491,8
1492,0
1493,8
1494,1
1495,2
1496,9
1497,8
1498,5
1499,4
1500,8
1501,1
1502,2
1503,3
1504,3
1505,4
1506,1
1507,1
1508,4
1509,7
1510,6
1511,5
1512,7
1513,1
1514,0
1515,4
1516,7
1517,6
1518,4
1519,4
1520,3
1521,8
1522,6
1523,5
1524,8
1525,6
1526,2
1527,8
1528,3
1529,7
1530,3
1531,2
1532,2
1533,3
1534,0
1535,0
1536,6
1537,3
1538,3
1539,1
1540,7
1541,6
1542,3
1543,7
1544,4
1545,6
1546,7
1547,1
1548,8
1549,3
1550,4
1551,8
1552,7
1553,4
1554,5
1555,6
1556,6
1557,4
1558,2
1559,4
1560,2
1561,6
1562,1
1563,1
1564,1
1565,3
1566,2
1567,3
1568,3
1569,7
1570,7
1571,4
1572,7
1573,0
1574,2
1575,7
1576,9
1577,4
1578,4
1579,5
1580,8
1581,6
1582,1
1583,4
1584,1
1585,3
1586,0
1587,4
1588,2
1589,1
1590,9
1591,0
1592,1
1593,2
1594,3
1595,5
1596,2
1597,1
1598,8
1599,4
1600,3
1601,1
1602,1
1603,2
1604,0
1605,5
1606,7
1607,4
1608,6
1609,4
1610,4
1611,4
1612,1
1613,8
1614,0
1615,6
1616,8
1617,8
1618,4
1619,7
1620,6
1621,5
1622,4
1623,6
1624,1
1625,8
1626,4
1627,4
1628,4
1629,4
1630,6
1631,7
1632,4
1633,7
1634,2
1635,2
1636,9
1637,7
1638,3
1639,9
1640,7
1641,8
1642,8
1643,8
1644,5
1645,6
1646,8
1647,3
1648,4
1649,4
1650,2
1651,5
1652,8
1653,6
1654,4
1655,8
1656,4
1657,5
1658,2
1659,6
1660,4
1661,7
1662,3
1663,8
1664,8
1665,2
1666,7
1667,4
1668,4
1669,9
1670,3
1671,0
1672,2
1673,0
1674,9
1675,5
1676,2
1677,8
1678,4
1679,4
1680,6
1681,2
1682,1
1683,7
1684,6
1685,2
1686,7
1687,0
1688,2
1689,2
1690,5
1691,0
1692,1
1693,9
1694,3
1695,4
1696,5
1697,3
1698,8
1699,8
1700,9
1701,3
1702,2
1703,7
1704,7
1705,9
1706,3
1707,4
1708,3
1709,3
1710,3
1711,2
1712,2
1713,6
1714,6
1715,2
1716,8
1717,0
1718,4
1719,8
1720,4
1721,6
1722,6
1723,6
1724,6
1725,3
1726,7
1727,6
1728,4
1729,8
1730,4
1731,4
1732,8
1733,4
1734,7
1735,3
1736,0
1737,7
1738,4
1739,5
1740,7
1741,1
1742,7
1743,3
1744,3
1745,1
1746,3
1747,8
1748,9
1749,3
1750,5
1751,8
1752,7
1753,3
1754,7
1755,1
1756,1
1757,0
1758,6
1759,5
1760,7
1761,8
1762,4
1763,7
1764,0
1765,2
1766,8
1767,7
1768,3
1769,3
1770,0
1771,0
1772,4
1773,6
1774,8
1775,3
1776,6
1777,8
1778,4
1779,7
1780,7
1781,7
1782,5
1783,3
1784,9
1785,4
1786,6
1787,7
1788,3
1789,8
1790,2
1791,0
1792,9
1793,0
1794,8
1795,4
1796,6
1797,4
1798,2
1799,7
1800,6
1801,3
1802,6
1803,1
1804,8
1805,2
1806,1
1807,3
1808,4
1809,0
1810,6
1811,0
1812,7
1813,2
1814,3
1815,8
1816,2
1817,1
1818,2
1819,1
1820,8
1821,7
1822,8
1823,7
1824,2
1825,7
1826,1
1827,5
1828,6
1829,8
1830,9
1831,8
1832,6
1833,8
1834,7
1835,4
1836,2
1837,1
1838,6
1839,6
1840,4
1841,1
1842,3
1843,7
1844,4
1845,2
1846,8
1847,8
1848,4
1849,5
1850,6
1851,7
1852,4
1853,2
1854,7
1855,4
1856,1
1857,1
1858,7
1859,8
1860,3
1861,6
1862,3
1863,1
1864,4
1865,8
1866,3
1867,3
1868,7
1869,6
1870,6
1871,1
1872,1
1873,4
1874,1
1875,0
1876,8
1877,3
1878,7
1879,9
1880,5
1881,7
1882,7
1883,5
1884,9
1885,1
1886,4
1887,7
1888,2
1889,8
1890,0
1891,5
1892,1
1893,3
1894,9
1895,7
1896,6
1897,7
1898,4
1899,4
1900,4
1901,4
1902,1
1903,3
1904,3
1905,6
1906,3
1907,4
1908,8
1909,0
1910,2
1911,4
1912,9
1913,2
1914,9
1915,0
1916,4
1917,8
1918,4
1919,7
1920,7
1921,4
1922,4
1923,9
1924,2
1925,2
1926,3
1927,4
1928,7
1929,5
1930,5
1931,5
1932,5
1933,3
1934,3
1935,1
1936,7
1937,7
1938,2
1939,1
1940,9
1941,6
1942,1
1943,3
1944,7
1945,5
1946,7
1947,0
1948,8
1949,7
1950,2
1951,8
1952,7
1953,6
1954,3
1955,7
1956,8
1957,1
1958,9
1959,9
1960,0
1961,4
1962,1
1963,1
1964,3
1965,1
1966,3
1967,9
1968,3
1969,1
1970,7
1971,8
1972,5
1973,8
1974,5
1975,5
1976,7
1977,4
1978,4
1979,8
1980,5
1981,2
1982,0
1983,0
1984,3
1985,6
1986,8
1987,6
1988,6
1989,4
1990,3
1991,9
1992,3
1993,2
1994,4
1995,4
1996,7
1997,7
1998,3
1999,2
2000,8
2001,4
2002,9
2003,2
2004,3
2005,8
2006,8
2007,6
2008,4
2009,7
2010,5
2011,5
2012,7
2013,2
2014,2
2015,3
2016,3
2017,5
2018,8
2019,1
2020,9
2021,5
2022,5
2023,9
2024,4
2025,4
2026,3
2027,4
2028,8
2029,6
2030,5
2031,7
2032,4
2033,5
2034,7
2035,6
2036,3
2037,1
2038,4
2039,4
2040,2
2041,3
2042,7
2043,0
2044,3
2045,2
2046,7
2047,6
2048,4
2049,0
2050,2
2051,3
2052,1
2053,2
2054,0
2055,4
2056,5
2057,1
2058,4
2059,7
2060,2
2061,8
2062,2
2063,3
2064,8
2065,2
2066,3
2067,2
2068,5
2069,4
2070,7
2071,9
2072,2
2073,6
2074,8
2075,5
2076,5
2077,4
2078,1
2079,2
2080,3
2081,8
2082,4
2083,6
2084,7
2085,5
2086,9
2087,5
2088,8
2089,4
2090,8
2091,4
2092,7
2093,2
2094,9
2095,9
2096,1
2097,3
2098,3
2099,8
2100,2
2101,9
2102,2
2103,6
2104,2
2105,3
2106,6
2107,1
2108,9
2109,3
2110,6
2111,1
2112,4
2113,7
2114,1
2115,3
2116,1
2117,3
2118,8
2119,6
2120,5
2121,7
2122,3
2123,7
2124,9
2125,9
2126,5
2127,8
2128,9
2129,5
2130,5
2131,0
2132,0
2133,1
2134,3
2135,4
2136,8
2137,7
2138,9
2139,4
2140,2
2141,5
2142,0
2143,4
2144,3
2145,9
2146,2
2147,4
2148,6
2149,7
2150,0
2151,6
2152,8
2153,8
2154,6
2155,1
2156,1
2157,2
2158,2
2159,8
2160,6
2161,8
2162,5
2163,6
2164,4
2165,4
2166,9
2167,9
2168,0
2169,2
2170,0
2171,6
2172,8
2173,8
2174,3
2175,0
2176,5
2177,8
2178,1
2179,7
2180,7
2181,2
2182,3
2183,7
2184,6
2185,4
2186,9
2187,6
2188,4
2189,7
2190,8
2191,3
2192,3
2193,1
2194,8
2195,0
2196,0
2197,3
2198,2
2199,4
2200,5
2201,8
2202,2
2203,5
2204,2
2205,0
2206,5
2207,4
2208,3
2209,9
2210,1
2211,8
2212,6
2213,8
2214,0
2215,7
2216,8
2217,1
2218,4
2219,6
2220,5
2221,6
2222,8
2223,2
2224,8
2225,7
2226,6
2227,9
2228,0
2229,4
2230,7
2231,2
2232,7
2233,2
2234,4
2235,4
2236,1
2237,2
2238,3
2239,7
2240,5
2241,8
2242,6
2243,0
2244,1
2245,3
2246,0
2247,7
2248,7
2249,6
2250,6
2251,8
2252,4
2253,4
2254,1
2255,2
2256,6
2257,5
2258,4
2259,7
2260,8
2261,7
2262,8
2263,0
2264,4
2265,4
2266,2
2267,1
2268,0
2269,8
2270,9
2271,7
2272,4
2273,4
2274,9
2275,7
2276,4
2277,5
2278,1
2279,8
2280,8
2281,7
2282,8
2283,6
2284,7
2285,9
2286,4
2287,8
2288,6
2289,2
2290,5
2291,6
2292,4
2293,7
2294,2
2295,8
2296,7
2297,5
2298,5
2299,4
2300,4
2301,4
2302,6
2303,7
2304,9
2305,1
2306,5
2307,8
2308,5
2309,6
2310,5
2311,8
2312,4
2313,1
2314,0
2315,2
2316,9
2317,2
2318,4
2319,4
2320,3
2321,3
2322,9
2323,8
2324,0
2325,2
2326,1
2327,7
2328,1
2329,2
2330,1
2331,7
2332,8
2333,7
2334,4
2335,7
2336,2
2337,4
2338,4
2339,7
2340,0
2341,4
2342,4
2343,8
2344,1
2345,5
2346,6
2347,7
2348,7
2349,5
2350,7
2351,6
2352,3
2353,3
2354,8
2355,4
2356,9
2357,7
2358,4
2359,5
2360,1
2361,8
2362,3
2363,2
2364,8
2365,4
2366,8
2367,7
2368,7
2369,6
2370,6
2371,6
2372,2
2373,9
2374,6
2375,4
2376,4
2377,4
2378,6
2379,6
2380,4
2381,9
2382,4
2383,6
2384,5
2385,5
2386,3
2387,8
2388,9
2389,3
2390,4
2391,7
2392,7
2393,2
2394,6
2395,8
2396,6
2397,9
2398,5
2399,9
2400,4
2401,4
2402,1
2403,8
2404,7
2405,6
2406,1
2407,4
2408,0
2409,4
2410,8
2411,1
2412,7
2413,2
2414,6
2415,8
2416,1
2417,4
2418,8
2419,2
2420,9
2421,9
2422,2
2423,7
2424,9
2425,2
2426,9
2427,1
2428,2
2429,9
2430,6
2431,7
2432,7
2433,1
2434,3
2435,3
2436,5
2437,8
2438,5
2439,8
2440,4
2441,2
2442,2
2443,3
2444,9
2445,2
2446,3
2447,8
2448,8
2449,2
2450,8
2451,7
2452,8
2453,6
2454,2
2455,8
2456,8
2457,3
2458,3
2459,3
2460,8
2461,6
2462,7
2463,4
2464,7
2465,6
2466,2
2467,7
2468,7
2469,8
2470,6
2471,7
2472,3
2473,2
2474,3
2475,1
2476,2
2477,2
2478,9
2479,1
2480,4
2481,7
2482,1
2483,0
2484,7
2485,1
2486,1
2487,3
2488,7
2489,6
2490,2
2491,5
2492,8
2493,4
2494,2
2495,7
2496,8
2497,7
2498,5
2499,4
2500,8
2501,8
2502,8
2503,5
2504,2
2505,2
2506,8
2507,1
2508,8
2509,7
2510,2
2511,9
2512,7
2513,2
2514,3
2515,4
2516,8
2517,4
2518,9
2519,4
2520,7
2521,5
2522,4
2523,5
2524,4
2525,7
2526,7
2527,4
2528,8
2529,5
2530,5
2531,5
2532,4
2533,5
2534,2
2535,2
2536,1
2537,6
2538,8
2539,3
2540,5
2541,7
2542,3
2543,4
2544,0
2545,7
2546,6
2547,5
2548,5
2549,5
2550,5
2551,3
2552,3
2553,1
2554,3
2555,3
2556,5
2557,1
2558,4
2559,8
2560,1
2561,7
2562,6
2563,1
2564,1
2565,9
2566,3
2567,9
2568,4
2569,5
2570,4
2571,4
2572,7
2573,2
2574,8
2575,1
2576,1
2577,2
2578,5
2579,3
2580,7
2581,9
2582,3
2583,5
2584,8
2585,4
2586,7
2587,3
2588,0
2589,4
2590,3
2591,9
2592,4
2593,6
2594,7
2595,4
2596,3
2597,3
2598,2
2599,2
2600,8
2601,1
2602,7
2603,7
2604,1
2605,3
2606,4
2607,4
2608,7
2609,8
2610,3
2611,2
2612,1
2613,7
2614,8
2615,4
2616,2
2617,2
2618,6
2619,8
2620,0
2621,8
2622,2
2623,4
2624,3
2625,8
2626,4
2627,2
2628,2
2629,4
2630,9
2631,2
2632,9
2633,7
2634,6
2635,7
2636,9
2637,8
2638,2
2639,2
2640,3
2641,0
2642,1
2643,9
2644,2
2645,3
2646,7
2647,2
2648,0
2649,4
2650,3
2651,6
2652,2
2653,7
2654,2
2655,8
2656,5
2657,4
2658,8
2659,3
2660,7
2661,7
2662,6
2663,4
2664,3
2665,2
2666,8
2667,4
2668,2
2669,3
2670,4
2671,2
2672,3
2673,0
2674,4
2675,1
2676,2
2677,3
2678,8
2679,7
2680,7
2681,2
2682,9
2683,1
2684,2
2685,7
2686,9
2687,4
2688,3
2689,6
2690,5
2691,4
2692,8
2693,6
2694,5
2695,4
2696,0
2697,3
2698,7
2699,4
2700,7
2701,4
2702,8
2703,5
2704,7
2705,2
2706,0
2707,4
2708,2
2709,8
2710,2
2711,8
2712,9
2713,3
2714,3
2715,4
2716,3
2717,4
2718,2
2719,9
2720,3
2721,5
2722,8
2723,8
2724,4
2725,6
2726,4
2727,8
2728,4
2729,5
2730,4
2731,4
2732,8
2733,8
2734,8
2735,5
2736,4
2737,3
2738,4
2739,2
2740,4
2741,1
2742,4
2743,0
2744,9
2745,8
2746,4
2747,0
2748,1
2749,4
2750,1
2751,1
2752,0
2753,8
2754,3
2755,2
2756,5
2757,4
2758,1
2759,9
2760,4
2761,0
2762,2
2763,4
2764,4
2765,0
2766,8
2767,7
2768,8
2769,2
2770,7
2771,1
2772,1
2773,8
2774,6
2775,1
2776,5
2777,3
2778,1
2779,9
2780,2
2781,8
2782,4
2783,4
2784,2
2785,8
2786,1
2787,0
2788,6
2789,5
2790,7
2791,5
2792,4
2793,3
2794,3
2795,3
2796,0
2797,2
2798,7
2799,3
2800,1
2801,1
2802,7
2803,8
2804,2
2805,1
2806,0
2807,8
2808,3
2809,0
2810,4
2811,7
2812,7
2813,9
2814,4
2815,0
2816,9
2817,2
2818,1
2819,8
2820,8
2821,0
2822,4
2823,3
2824,2
2825,0
2826,7
2827,4
2828,4
2829,7
2830,1
2831,4
2832,6
2833,7
2834,2
2835,3
2836,2
2837,4
2838,4
2839,8
2840,3
2841,2
2842,2
2843,7
2844,6
2845,6
2846,5
2847,7
2848,5
2849,5
2850,8
2851,6
2852,7
2853,2
2854,9
2855,9
2856,7
2857,3
2858,3
2859,3
2860,2
2861,4
2862,2
2863,4
2864,7
2865,8
2866,7
2867,9
2868,3
2869,8
2870,7
2871,7
2872,7
2873,4
2874,4
2875,3
2876,4
2877,7
2878,5
2879,8
2880,0
2881,1
2882,3
2883,4
2884,2
2885,9
2886,8
2887,5
2888,7
2889,6
2890,8
2891,6
2892,6
2893,4
2894,2
2895,4
2896,7
2897,7
2898,3
2899,6
2900,0
2901,7
2902,5
2903,8
2904,3
2905,3
2906,6
2907,6
2908,6
2909,5
2910,5
2911,7
2912,7
2913,7
2914,3
2915,4
2916,4
2917,9
2918,3
2919,2
2920,7
2921,3
2922,9
2923,1
2924,2
2925,9
2926,2
2927,9
2928,2
2929,4
2930,1
2931,0
2932,8
2933,6
2934,7
2935,3
2936,4
2937,2
2938,6
2939,7
2940,4
2941,2
2942,3
2943,1
2944,3
2945,2
2946,2
2947,6
2948,8
2949,0
2950,1
2951,9
2952,6
2953,8
2954,9
2955,2
2956,2
2957,3
2958,4
2959,7
2960,5
2961,8
2962,0
2963,0
2964,3
2965,2
2966,1
2967,8
2968,9
2969,3
2970,8
2971,3
2972,3
2973,8
2974,5
2975,2
2976,6
2977,7
2978,7
2979,4
2980,4
2981,9
2982,8
2983,2
2984,8
2985,6
2986,0
2987,1
2988,4
2989,6
2990,2
2991,1
2992,3
2993,2
2994,8
2995,1
2996,3
2997,0
