id,label
1204,8
1205,0
1206,2
1207,0
1208,9
1209,2
1210,0
1211,3
1212,0
1213,7
1214,8
1215,5
1216,3
1217,7
1218,2
1219,4
1220,7
1221,0
1222,6
1223,2
1224,2
1225,6
1226,5
1227,5
1228,8
1229,5
1230,2
1231,9
1232,2
1233,9
1234,4
1235,3
1236,1
1237,8
1238,1
1239,0
1240,5
1241,2
1242,1
1243,3
1244,8
1245,9
1246,7
1247,0
1248,0
1249,0
1250,7
1251,5
1252,4
1253,1
1254,4
1255,8
1256,5
1257,5
1258,7
1259,6
1260,6
1261,6
1262,5
1263,3
1264,4
1265,1
1266,2
1267,3
1268,3
1269,0
1270,3
1271,0
1272,7
1273,6
1274,4
1275,3
1276,9
1277,0
1278,6
1279,7
1280,1
1281,2
1282,8
1283,2
1284,2
1285,3
1286,6
1287,2
1288,2
1289,5
1290,6
1291,3
1292,9
1293,4
1294,0
1295,9
1296,5
1297,0
1298,3
1299,4
1300,3
1301,9
1302,9
1303,6
1304,1
1305,2
1306,2
1307,2
1308,3
1309,7
1310,1
1311,2
1312,0
1313,1
1314,0
1315,9
1316,1
1317,9
1318,5
1319,4
1320,8
1321,5
1322,7
1323,4
1324,7
1325,4
1326,7
1327,3
1328,1
1329,0
1330,5
1331,2
1332,3
1333,9
1334,2
1335,3
1336,2
1337,0
1338,8
1339,2
1340,2
1341,3
1342,6
1343,7
1344,5
1345,0
1346,9
1347,9
1348,1
1349,4
1350,4
1351,3
1352,1
1353,3
1354,9
1355,1
1356,0
1357,9
1358,2
1359,0
1360,2
1361,9
1362,4
1363,7
1364,2
1365,1
1366,2
1367,3
1368,1
1369,3
1370,8
1371,2
1372,5
1373,4
1374,0
1375,9
1376,9
1377,7
1378,6
1379,2
1380,7
1381,3
1382,7
1383,2
1384,2
1385,2
1386,1
1387,1
1388,2
1389,2
1390,2
1391,7
1392,0
1393,2
1394,0
1395,1
1396,9
1397,9
1398,7
1399,3
1400,9
1401,6
1402,2
1403,4
1404,9
1405,0
1406,7
1407,3
1408,1
1409,5
1410,6
1411,1
1412,2
1413,9
1414,9
1415,1
1416,1
1417,0
1418,6
1419,4
1420,4
1421,2
1422,0
1423,4
1424,4
1425,1
1426,7
1427,3
1428,2
1429,5
1430,8
1431,7
1432,6
1433,0
1434,0
1435,3
1436,9
1437,5
1438,5
1439,0
1440,2
1441,5
1442,4
1443,1
1444,2
1445,2
1446,1
1447,1
1448,9
1449,1
1450,1
1451,2
1452,9
1453,9
1454,0
1455,6
1456,1
1457,3
1458,4
1459,7
1460,7
1461,6
1462,1
1463,1
1464,7
1465,1
1466,6
1467,1
1468,4
1469,1
1470,1
1471,4
1472,3
1473,5
1474,1
1475,1
1476,6
1477,6
1478,5
1479,6
1480,4
1481,9
1482,2
1483,2
1484,5
1485,8
1486,7
1487,4
1488,1
1489,0
1490,4
1491,8
1492,0
1493,5
1494,1
1495,2
1496,2
1497,8
1498,5
1499,0
1500,0
1501,1
1502,3
1503,3
1504,3
1505,8
1506,1
1507,1
1508,3
1509,7
1510,6
1511,5
1512,7
1513,1
1514,0
1515,0
1516,7
1517,6
1518,1
1519,0
1520,9
1521,6
1522,6
1523,5
1524,5
1525,6
1526,2
1527,3
1528,3
1529,1
1530,3
1531,2
1532,2
1533,3
1534,0
1535,0
1536,3
1537,3
1538,2
1539,1
1540,7
1541,1
1542,3
1543,7
1544,5
1545,6
1546,7
1547,1
1548,0
1549,3
1550,0
1551,1
1552,2
1553,0
1554,8
1555,6
1556,6
1557,4
1558,2
1559,4
1560,2
1561,3
1562,4
1563,1
1564,1
1565,1
1566,2
1567,3
1568,2
1569,7
1570,7
1571,4
1572,1
1573,1
1574,2
1575,0
1576,9
1577,4
1578,8
1579,5
1580,8
1581,3
1582,1
1583,4
1584,1
1585,3
1586,0
1587,4
1588,2
1589,1
1590,8
1591,0
1592,1
1593,2
1594,3
1595,5
1596,2
1597,1
1598,1
1599,0
1600,3
1601,1
1602,1
1603,2
1604,0
1605,5
1606,4
1607,7
1608,6
1609,1
1610,0
1611,4
1612,1
1613,0
1614,0
1615,6
1616,8
1617,9
1618,0
1619,7
1620,6
1621,5
1622,0
1623,2
1624,1
1625,8
1626,1
1627,4
1628,4
1629,4
1630,6
1631,8
1632,4
1633,7
1634,2
1635,2
1636,9
1637,1
1638,3
1639,9
1640,8
1641,9
1642,9
1643,9
1644,8
1645,6
1646,4
1647,3
1648,4
1649,0
1650,8
1651,0
1652,8
1653,9
1654,0
1655,8
1656,4
1657,5
1658,2
1659,3
1660,1
1661,8
1662,3
1663,2
1664,8
1665,2
1666,4
1667,4
1668,0
1669,9
1670,3
1671,0
1672,2
1673,0
1674,9
1675,5
1676,3
1677,7
1678,4
1679,1
1680,9
1681,3
1682,1
1683,0
1684,6
1685,2
1686,7
1687,4
1688,2
1689,2
1690,5
1691,9
1692,1
1693,9
1694,2
1695,8
1696,5
1697,3
1698,8
1699,8
1700,9
1701,3
1702,2
1703,3
1704,9
1705,9
1706,3
1707,0
1708,3
1709,3
1710,3
1711,2
1712,2
1713,6
1714,1
1715,2
1716,3
1717,1
1718,5
1719,3
1720,7
1721,3
1722,7
1723,6
1724,6
1725,3
1726,7
1727,6
1728,4
1729,8
1730,4
1731,4
1732,8
1733,4
1734,0
1735,3
1736,0
1737,9
1738,6
1739,8
1740,1
1741,0
1742,9
1743,3
1744,3
1745,1
1746,3
1747,9
1748,9
1749,3
1750,5
1751,8
1752,3
1753,3
1754,9
1755,1
1756,1
1757,0
1758,1
1759,5
1760,7
1761,2
1762,0
1763,2
1764,1
1765,3
1766,9
1767,2
1768,2
1769,3
1770,0
1771,0
1772,0
1773,3
1774,0
1775,3
1776,6
1777,8
1778,0
1779,2
1780,7
1781,7
1782,5
1783,3
1784,9
1785,7
1786,6
1787,0
1788,3
1789,8
1790,2
1791,0
1792,7
1793,0
1794,2
1795,1
1796,1
1797,0
1798,2
1799,7
1800,6
1801,3
1802,1
1803,1
1804,9
1805,2
1806,1
1807,3
1808,0
1809,0
1810,6
1811,1
1812,3
1813,2
1814,2
1815,0
1816,2
1817,3
1818,2
1819,1
1820,7
1821,9
1822,0
1823,8
1824,2
1825,2
1826,1
1827,5
1828,6
1829,8
1830,9
1831,8
1832,6
1833,8
1834,8
1835,4
1836,2
1837,1
1838,3
1839,6
1840,1
1841,1
1842,3
1843,2
1844,9
1845,2
1846,8
1847,8
1848,4
1849,3
1850,6
1851,7
1852,4
1853,2
1854,2
1855,4
1856,1
1857,1
1858,7
1859,0
1860,3
1861,6
1862,3
1863,1
1864,0
1865,8
1866,3
1867,3
1868,0
1869,6
1870,6
1871,1
1872,1
1873,0
1874,1
1875,0
1876,8
1877,3
1878,7
1879,9
1880,5
1881,3
1882,9
1883,5
1884,7
1885,1
1886,0
1887,7
1888,2
1889,8
1890,1
1891,8
1892,1
1893,3
1894,9
1895,7
1896,6
1897,7
1898,1
1899,0
1900,4
1901,4
1902,1
1903,3
1904,3
1905,6
1906,3
1907,0
1908,2
1909,0
1910,2
1911,0
1912,9
1913,3
1914,9
1915,0
1916,1
1917,8
1918,4
1919,0
1920,9
1921,4
1922,4
1923,9
1924,2
1925,2
1926,2
1927,4
1928,2
1929,5
1930,5
1931,5
1932,5
1933,2
1934,8
1935,1
1936,9
1937,8
1938,2
1939,1
1940,9
1941,3
1942,1
1943,3
1944,2
1945,6
1946,9
1947,0
1948,8
1949,0
1950,2
1951,2
1952,7
1953,6
1954,3
1955,9
1956,8
1957,1
1958,9
1959,9
1960,0
1961,1
1962,1
1963,1
1964,2
1965,1
1966,3
1967,9
1968,2
1969,1
1970,8
1971,8
1972,5
1973,8
1974,5
1975,5
1976,8
1977,4
1978,4
1979,8
1980,5
1981,2
1982,0
1983,0
1984,2
1985,1
1986,2
1987,6
1988,6
1989,0
1990,3
1991,9
1992,9
1993,2
1994,1
1995,4
1996,7
1997,7
1998,3
1999,2
2000,9
2001,7
2002,9
2003,2
2004,3
2005,2
2006,8
2007,3
2008,1
2009,3
2010,5
2011,0
2012,8
2013,2
2014,2
2015,3
2016,3
2017,5
2018,8
2019,1
2020,9
2021,5
2022,5
2023,9
2024,1
2025,1
2026,3
2027,4
2028,7
2029,6
2030,5
2031,7
2032,8
2033,5
2034,1
2035,0
2036,3
2037,1
2038,1
2039,4
2040,2
2041,3
2042,7
2043,1
2044,3
2045,2
2046,4
2047,6
2048,4
2049,1
2050,2
2051,3
2052,1
2053,2
2054,4
2055,0
2056,5
2057,1
2058,0
2059,7
2060,2
2061,1
2062,2
2063,3
2064,9
2065,2
2066,3
2067,2
2068,5
2069,4
2070,9
2071,9
2072,2
2073,6
2074,8
2075,5
2076,5
2077,4
2078,3
2079,2
2080,3
2081,8
2082,4
2083,6
2084,9
2085,3
2086,9
2087,5
2088,7
2089,4
2090,8
2091,7
2092,7
2093,2
2094,9
2095,0
2096,1
2097,3
2098,3
2099,3
2100,2
2101,9
2102,2
2103,6
2104,2
2105,3
2106,0
2107,1
2108,9
2109,3
2110,6
2111,1
2112,1
2113,0
2114,1
2115,3
2116,1
2117,3
2118,2
2119,9
2120,5
2121,7
2122,3
2123,7
2124,9
2125,9
2126,5
2127,8
2128,9
2129,8
2130,5
2131,0
2132,0
2133,1
2134,3
2135,0
2136,5
2137,7
2138,9
2139,4
2140,2
2141,5
2142,1
2143,1
2144,6
2145,9
2146,2
2147,8
2148,4
2149,7
2150,7
2151,6
2152,8
2153,0
2154,0
2155,1
2156,5
2157,9
2158,2
2159,8
2160,6
2161,8
2162,5
2163,6
2164,1
2165,4
2166,9
2167,9
2168,0
2169,2
2170,0
2171,1
2172,3
2173,9
2174,3
2175,1
2176,1
2177,0
2178,1
2179,9
2180,7
2181,2
2182,2
2183,8
2184,6
2185,4
2186,9
2187,9
2188,8
2189,7
2190,8
2191,3
2192,3
2193,1
2194,9
2195,0
2196,0
2197,5
2198,2
2199,4
2200,6
2201,8
2202,2
2203,5
2204,3
2205,0
2206,5
2207,0
2208,3
2209,9
2210,1
2211,0
2212,1
2213,8
2214,2
2215,9
2216,8
2217,1
2218,1
2219,6
2220,5
2221,6
2222,9
2223,2
2224,2
2225,2
2226,3
2227,9
2228,0
2229,7
2230,1
2231,7
2232,9
2233,2
2234,1
2235,7
2236,9
2237,2
2238,3
2239,7
2240,5
2241,8
2242,6
2243,0
2244,1
2245,3
2246,0
2247,9
2248,7
2249,6
2250,6
2251,8
2252,4
2253,4
2254,1
2255,3
2256,6
2257,5
2258,1
2259,7
2260,8
2261,7
2262,8
2263,0
2264,4
2265,4
2266,2
2267,1
2268,0
2269,4
2270,7
2271,9
2272,0
2273,1
2274,9
2275,7
2276,1
2277,5
2278,1
2279,2
2280,1
2281,0
2282,2
2283,3
2284,9
2285,3
2286,8
2287,8
2288,8
2289,2
2290,5
2291,6
2292,4
2293,7
2294,2
2295,9
2296,2
2297,5
2298,5
2299,4
2300,1
2301,6
2302,6
2303,8
2304,9
2305,1
2306,5
2307,8
2308,4
2309,0
2310,5
2311,8
2312,0
2313,1
2314,0
2315,2
2316,9
2317,2
2318,0
2319,4
2320,3
2321,3
2322,2
2323,8
2324,0
2325,2
2326,1
2327,6
2328,1
2329,2
2330,1
2331,7
2332,3
2333,7
2334,4
2335,4
2336,3
2337,0
2338,1
2339,3
2340,8
2341,4
2342,1
2343,7
2344,1
2345,5
2346,6
2347,7
2348,7
2349,5
2350,7
2351,6
2352,5
2353,2
2354,9
2355,1
2356,9
2357,7
2358,4
2359,5
2360,1
2361,3
2362,8
2363,2
2364,9
2365,0
2366,8
2367,7
2368,1
2369,6
2370,6
2371,6
2372,2
2373,9
2374,3
2375,4
2376,4
2377,0
2378,6
2379,8
2380,1
2381,9
2382,8
2383,6
2384,5
2385,5
2386,3
2387,2
2388,9
2389,3
2390,1
2391,0
2392,9
2393,9
2394,6
2395,8
2396,6
2397,9
2398,1
2399,9
2400,1
2401,0
2402,1
2403,8
2404,7
2405,6
2406,1
2407,8
2408,0
2409,7
2410,3
2411,1
2412,4
2413,2
2414,6
2415,8
2416,1
2417,1
2418,3
2419,6
2420,9
2421,9
2422,2
2423,9
2424,9
2425,2
2426,9
2427,1
2428,2
2429,9
2430,6
2431,7
2432,9
2433,1
2434,3
2435,2
2436,5
2437,7
2438,5
2439,8
2440,4
2441,2
2442,2
2443,2
2444,9
2445,2
2446,5
2447,8
2448,0
2449,2
2450,4
2451,9
2452,8
2453,8
2454,2
2455,0
2456,9
2457,3
2458,3
2459,3
2460,8
2461,5
2462,7
2463,0
2464,0
2465,6
2466,2
2467,7
2468,9
2469,5
2470,6
2471,7
2472,3
2473,2
2474,3
2475,1
2476,2
2477,2
2478,9
2479,1
2480,9
2481,2
2482,5
2483,7
2484,0
2485,1
2486,7
2487,3
2488,7
2489,6
2490,2
2491,0
2492,9
2493,1
2494,3
2495,7
2496,0
2497,7
2498,5
2499,4
2500,8
2501,1
2502,3
2503,6
2504,2
2505,2
2506,8
2507,1
2508,8
2509,7
2510,2
2511,9
2512,9
2513,2
2514,3
2515,4
2516,6
2517,0
2518,9
2519,1
2520,0
2521,5
2522,4
2523,5
2524,1
2525,0
2526,3
2527,0
2528,8
2529,5
2530,5
2531,5
2532,6
2533,5
2534,2
2535,2
2536,3
2537,6
2538,7
2539,2
2540,5
2541,7
2542,3
2543,4
2544,0
2545,9
2546,6
2547,5
2548,5
2549,5
2550,5
2551,3
2552,2
2553,1
2554,2
2555,3
2556,5
2557,1
2558,9
2559,8
2560,1
2561,1
2562,8
2563,1
2564,1
2565,9
2566,3
2567,9
2568,4
2569,5
2570,0
2571,4
2572,7
2573,8
2574,2
2575,1
2576,1
2577,2
2578,3
2579,3
2580,9
2581,9
2582,3
2583,5
2584,8
2585,4
2586,9
2587,3
2588,0
2589,4
2590,3
2591,9
2592,0
2593,6
2594,9
2595,1
2596,3
2597,3
2598,3
2599,2
2600,0
2601,1
2602,9
2603,7
2604,1
2605,3
2606,4
2607,4
2608,9
2609,3
2610,3
2611,2
2612,1
2613,7
2614,1
2615,9
2616,2
2617,2
2618,3
2619,5
2620,0
2621,8
2622,2
2623,4
2624,3
2625,2
2626,0
2627,2
2628,2
2629,4
2630,9
2631,2
2632,9
2633,7
2634,6
2635,7
2636,9
2637,6
2638,2
2639,2
2640,3
2641,1
2642,1
2643,9
2644,2
2645,2
2646,7
2647,2
2648,0
2649,0
2650,3
2651,6
2652,2
2653,2
2654,2
2655,8
2656,5
2657,4
2658,5
2659,3
2660,9
2661,9
2662,6
2663,1
2664,2
2665,2
2666,8
2667,1
2668,2
2669,3
2670,4
2671,2
2672,3
2673,1
2674,8
2675,1
2676,2
2677,3
2678,9
2679,7
2680,7
2681,2
2682,1
2683,1
2684,2
2685,9
2686,9
2687,0
2688,3
2689,6
2690,5
2691,8
2692,6
2693,5
2694,5
2695,1
2696,0
2697,3
2698,7
2699,1
2700,8
2701,4
2702,7
2703,5
2704,7
2705,2
2706,0
2707,4
2708,2
2709,7
2710,2
2711,7
2712,9
2713,3
2714,3
2715,5
2716,3
2717,0
2718,2
2719,9
2720,3
2721,5
2722,4
2723,8
2724,4
2725,6
2726,4
2727,7
2728,4
2729,5
2730,7
2731,4
2732,8
2733,8
2734,7
2735,5
2736,1
2737,3
2738,1
2739,2
2740,7
2741,1
2742,1
2743,0
2744,3
2745,8
2746,0
2747,0
2748,1
2749,0
2750,1
2751,1
2752,0
2753,8
2754,3
2755,2
2756,5
2757,4
2758,1
2759,7
2760,1
2761,0
2762,2
2763,0
2764,0
2765,2
2766,6
2767,8
2768,8
2769,2
2770,9
2771,1
2772,4
2773,4
2774,6
2775,1
2776,8
2777,3
2778,1
2779,9
2780,2
2781,8
2782,0
2783,1
2784,7
2785,9
2786,1
2787,0
2788,6
2789,5
2790,7
2791,5
2792,0
2793,3
2794,3
2795,3
2796,0
2797,2
2798,7
2799,3
2800,1
2801,1
2802,7
2803,8
2804,2
2805,1
2806,0
2807,8
2808,2
2809,0
2810,7
2811,8
2812,7
2813,9
2814,4
2815,0
2816,2
2817,3
2818,1
2819,8
2820,0
2821,0
2822,0
2823,3
2824,8
2825,0
2826,2
2827,4
2828,4
2829,7
2830,1
2831,4
2832,9
2833,9
2834,3
2835,6
2836,2
2837,4
2838,4
2839,4
2840,3
2841,2
2842,2
2843,7
2844,6
2845,7
2846,5
2847,8
2848,5
2849,2
2850,8
2851,6
2852,2
2853,2
2854,9
2855,9
2856,9
2857,3
2858,3
2859,3
2860,2
2861,4
2862,2
2863,4
2864,7
2865,8
2866,7
2867,9
2868,2
2869,8
2870,7
2871,4
2872,7
2873,4
2874,4
2875,3
2876,0
2877,8
2878,9
2879,8
2880,0
2881,1
2882,3
2883,1
2884,2
2885,9
2886,8
2887,5
2888,7
2889,6
2890,8
2891,6
2892,6
2893,4
2894,2
2895,4
2896,7
2897,8
2898,3
2899,6
2900,0
2901,8
2902,5
2903,7
2904,3
2905,1
2906,3
2907,6
2908,6
2909,5
2910,5
2911,0
2912,8
2913,8
2914,2
2915,4
2916,4
2917,9
2918,3
2919,2
2920,9
2921,3
2922,2
2923,1
2924,2
2925,9
2926,2
2927,2
2928,2
2929,0
2930,1
2931,1
2932,9
2933,6
2934,1
2935,3
2936,3
2937,2
2938,6
2939,7
2940,0
2941,2
2942,3
2943,1
2944,3
2945,2
2946,2
2947,6
2948,8
2949,0
2950,1
2951,9
2952,3
2953,2
2954,9
2955,2
2956,2
2957,3
2958,4
2959,3
2960,5
2961,0
2962,0
2963,0
2964,3
2965,2
2966,1
2967,4
2968,9
2969,3
2970,2
2971,3
2972,3
2973,5
2974,5
2975,2
2976,6
2977,7
2978,3
2979,0
2980,4
2981,9
2982,0
2983,2
2984,8
2985,7
2986,1
2987,1
2988,7
2989,8
2990,2
2991,1
2992,3
2993,2
2994,8
2995,1
2996,3
2997,6
